Country Name,Country Code,Series Name,Series Code,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020
Bhutan,BTN,Land area (sq. km),AG.LND.TOTL.K2,46723,46723,46723,39800,39800,39800,38117,38117,38117,38144
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,6169501038,4597615563,5643893347,7396966657,8285075872,8397912509,8773451739,16674324634,27084497483,33941126200
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.200675995,2.909504758,1.646496933,4.361343058,0.426889577,2.507807553,4.173294318,6.148497195,5.122275767,4.263920838
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,1019.057257,698.6920028,788.15232,950.8563862,1003.392231,997.5817489,967.4064586,1715.208393,2609.880562,3076.65644
Bolivia,BOL,"Population, total",SP.POP.TOTL,6054126,6580318,7160917,7779268,8257066,8418270,9069044,9721457,10377677,11031822
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2.024172347,2.111611912,2.109266264,2.037962435,1.960521346,1.933502534,1.816186054,1.691117977,1.600043615,1.480195967
Bolivia,BOL,Land area (sq. km),AG.LND.TOTL.K2,1083300,1083300,1083300,1083300,1083300,1083300,1083300,1083300,1083300,1083300
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,2786045322,4685733115,5567405599,10157553968,19112739398,17221192466,16914287349
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,88.95766618,9.599999716,12.76546946,6.325266169,5.443831035,-0.821836474,3.149806916
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,740.0996865,1251.747595,1484.176056,2698.46718,5090.945834,4777.066914,4994.971551
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,4350566,4509462,4233673,3764419,3743353,3751176,3764194,3754261,3604972,3386263
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,0.985378026,0.666285106,-3.153745279,-1.702293621,0.241117328,0.208765697,0.053545049,-0.226950769,-1.546958415,-1.264728458
Bosnia and Herzegovina,BIH,Land area (sq. km),AG.LND.TOTL.K2,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1240796365,2644536804,4146513722,4847752843,5484257417,5788329609,8957467707,10945070442,14380004175,15082578065
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.54538364,19.44996951,2.917070307,5.829800078,9.667240742,1.987695854,2.705821737,6.245437363,4.456144471,7.036896951
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,1202.976002,2203.646615,3040.989396,3221.689056,3405.821058,3522.310821,5073.520408,5713.543931,7050.573472,6982.917492
Botswana,BWA,"Population, total",SP.POP.TOTL,1031439,1200073,1363541,1504724,1610260,1643333,1765533,1915636,2039551,2159925
Botswana,BWA,Population growth (annual %),SP.POP.GROW,3.483844576,3.836516464,2.767604861,2.390983523,2.16154428,2.033083991,1.779859095,2.119678612,1.190902166,1.831973136
Botswana,BWA,Land area (sq. km),AG.LND.TOTL.K2,566730,566730,566730,566730,566730,566730,566730,566730,566730,566730
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1.88E+11,3.08E+11,3.28E+11,8.50E+11,6.00E+11,6.55E+11,6.69E+11,1.70E+12,2.47E+12,1.80E+12
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.4,-0.06,-0.544072051,2.208864051,0.467937567,4.387949444,5.759964637,5.094195448,1.921175985,-3.275916906
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1422.683914,2146.75851,2127.50719,5166.163933,3479.843833,3749.910848,3637.31389,8831.183643,12370.22325,8710.06329
Brazil,BRA,"Population, total",SP.POP.TOTL,132383569,143627505,154259382,164614682,172318674,174790339,184006479,192030362,199287292,206163056
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2.241798255,1.923233431,1.707339233,1.588838302,1.481109752,1.424167442,1.201294141,0.994310572,0.893525507,0.823752153
Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,13317,16155,18443,19508,20026,20313,22329,26096,28654,29355
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,4.311806293,4.851165143,2.392432351,1.035691339,1.033990038,1.422964589,2.977289655,4.090821835,1.151293868,0.707658971
British Virgin Islands,VGB,Land area (sq. km),AG.LND.TOTL.K2,150,150,150,150,150,150,150,150,150,150
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,3782523088,2690717551,4183548189,5115602837,4600000000,6001153306,7872333215,14393099069,19047940301,11400854268
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.599876542,1.097367166,4.758580846,2.878317747,3.052157142,2.849421858,0.504318253,-1.939714638,0.912841671,-2.477917718
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,17337.02648,11009.25739,15274.66771,16793.39123,14101.17285,18012.50219,21902.02712,37934.67645,47739.55769,27158.40565
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,218176,244405,273888,304620,326214,333166,359434,379418,398997,419791
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,2.837152149,2.838541511,2.84413056,2.495592609,2.193939697,2.108725655,1.722717,1.180047761,1.339772073,1.168569854
Brunei Darussalam,BRN,Land area (sq. km),AG.LND.TOTL.K2,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,17594944444,22555941176,10350515464,12294221473,13627323285,13245833844,26157894737,54438966420,54300857424,53953897624
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.396443623,10.94469206,-7.272387999,5.205391742,-8.396091161,4.587225342,6.510426379,6.116017964,0.754930386,3.039825276
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1963.572676,2511.393063,1211.980878,1470.103703,1659.718346,1621.242961,3389.707049,7265.735497,7432.478766,7569.478815
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8960679,8981446,8540164,8362826,8210624,8170172,7716860,7492561,7305888,7127822
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,0.23397231,0.112372424,-1.073853191,-0.51572988,-0.560648225,-0.493896417,-0.754796951,-0.701922745,-0.579220596,-0.701382098
Bulgaria,BGR,Land area (sq. km),AG.LND.TOTL.K2,110630,110630,110630,110630,110630,110630,108760,108610,108560,108560
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1459880019,2616040646,3356692518,2586550747,3389566983,2968369991,5451688868,9451436359,12561016091,12833363370
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.778696687,5.795592965,0.232710762,11.01474387,7.395237801,1.888473889,4.478452137,5.799991741,6.45267238,5.957976708
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,193.8432731,313.0615914,361.0468756,249.3605589,300.4217239,255.7186873,418.3766603,643.404581,758.000427,688.2506963
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,7531239,8356313,9297110,10372734,11282696,11607951,13030576,14689725,16571252,18646350
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.559675697,2.621729313,2.692933875,2.764769129,2.822245665,2.842006974,2.927591386,3.024898725,2.997403812,2.915213081
Burkina Faso,BFA,Land area (sq. km),AG.LND.TOTL.K2,273600,273600,273600,273600,273600,273600,273600,273600,273600,273600
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,987143931.2,1082403219,1083037671,869033856.3,808077223.4,870486065.9,915257323.4,1611835902,2333308099,2732808557
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.155544005,5.031024368,1.009998371,-7.999999998,-1.009999996,-0.856864058,4.833657768,4.861712995,4.446708222,-0.600020001
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,213.6168414,209.4148608,190.4888799,143.4023238,128.9389187,136.4639708,128.3367028,198.3528517,252.3588707,260.5652208
Burundi,BDI,"Population, total",SP.POP.TOTL,4621096,5168703,5685569,6060110,6267132,6378871,7131688,8126104,9245992,10488002
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2.710043639,2.776995595,2.144806199,1.213015056,1.310064368,1.767228872,3.169974038,3.301182346,3.159785095,3.177014855
Burundi,BDI,Land area (sq. km),AG.LND.TOTL.K2,25680,25680,25680,25680,25680,25680,25680,25680,25680,25680
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,132019065,264308140.3,357160985.3,501979069.3,592416703.1,539227277.6,924318490.8,1789333749,1741809809,1662998678
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.783270681,5.996854915,10.93764724,11.34652473,11.22264853,14.28486883,10.19707261,6.650520523,1.081918279,4.705791509
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,431.2375548,811.3983382,1003.929541,1269.120577,1408.986203,1259.353067,2024.266381,3721.219993,3447.4831,3130.998753
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,306140,325744,355763,395533,420456,428178,456619,480846,505241,531140
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,1.950698929,1.424397344,2.716437298,2.365101716,1.907211617,1.819916037,1.476844294,1.20912058,1.271405705,1.212273815
Cabo Verde,CPV,Land area (sq. km),AG.LND.TOTL.K2,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,3506695720,3517242477,3654031716,5337833248,10351914093,14054443213,20016747754
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,5.89750561,12.70538113,9.993580322,10.34052878,6.691577475,7.313345505,6.933313973
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,319.2863136,295.9031784,300.613679,408.5136388,745.609127,950.880346,1269.591499
Cambodia,KHM,"Population, total",SP.POP.TOTL,7447844,8435909,9623899,10982919,11886464,12155241,13066475,13883835,14780454,15766290
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,3.801838204,2.859725098,3.538649917,3.020452668,2.435121104,2.23601611,1.622586012,1.479373723,1.63044345,1.565214466
Cambodia,KHM,Land area (sq. km),AG.LND.TOTL.K2,176520,176520,176520,176520,176520,176520,176520,176520,176520,176520
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,7311937457,12236058143,12071775381,11093539497,11565827386,10566578953,18826215278,27715144580,30155064574,33814337900
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.474572543,-7.823631975,-3.100003211,4.21507215,4.511304221,3.832417795,7.048862823,2.847677889,4.625978719,4.535794236
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,749.3390662,1104.793753,965.7807389,794.0511616,765.3103315,681.102043,1090.785332,1439.547804,1403.522915,1413.255957
Cameroon,CMR,"Population, total",SP.POP.TOTL,9757849,11075423,12499499,13970812,15112598,15513944,17259322,19252674,21485267,23926549
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,3.137007403,3.15863555,2.935478608,2.690167986,2.606537014,2.62105318,2.692179205,2.750833439,2.731249489,2.660502066
Cameroon,CMR,Land area (sq. km),AG.LND.TOTL.K2,472710,472710,472710,472710,472710,472710,472710,472710,472710,472710
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,4586114125,4291159006,4909498980
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,-0.357401201,1.229753657,3.239976888
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,85188.33704,72777.14849,78471.62873
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,18662,22775,27784,34065,40423,42305,47899,53835,58963,62564
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,3.583987371,5.579819775,4.580728654,5.751592587,5.316605051,4.550635247,2.697919736,2.930992451,1.85900595,1.356580324
Cayman Islands,CYM,Land area (sq. km),AG.LND.TOTL.K2,240,240,240,240,240,240,240,240,240,240
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,637820620.7,1264899368,1411917558,1007791186,999477510.7,914500299.1,1270080251,1985240986,2510126699,1825018191
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.481726653,1.710165285,-6.424078199,-4.000092964,3.599974904,-2.48943244,5.994884228,2.054130962,5.053761254,4.750316841
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,257.3536366,469.529167,477.1223243,304.6310755,280.9084242,251.2072914,320.7368123,464.5612047,565.8012071,402.1916451
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2478382,2693974,2959236,3308235,3558019,3640421,3959883,4273368,4436411,4537683
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,2.867568847,1.765246247,2.765936996,2.620708845,2.346989168,2.289540499,2.007396,1.779310088,0.401398611,0.985784079
Central African Republic,CAF,Land area (sq. km),AG.LND.TOTL.K2,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,919103735.3,1482597299,1881847677,1607345450,1534673583,1388506727,4422855929,10393834721,12367363678,10097778354
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.048898911,15.48235907,8.001443346,2.214473035,-0.682850217,-0.879681025,33.62937185,3.052691532,8.882576072,-6.255527085
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,185.3943371,265.2409713,296.0396966,221.6730401,190.5590719,166.1757089,454.3363652,929.3827519,967.3529488,693.4497674
Chad,TCD,"Population, total",SP.POP.TOTL,4957561,5589624,6356741,7250974,8053532,8355654,9734761,11183589,12784748,14561658
Chad,TCD,Population growth (annual %),SP.POP.GROW,2.558803008,3.213737404,3.191237338,3.3775422,3.583376751,3.68276825,3.777246946,3.323315685,3.370767564,3.143932997
Chad,TCD,Land area (sq. km),AG.LND.TOTL.K2,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,6262740657,6439703435,8553643354,..,..,..
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,3.770263675,5.826641469,0.224197396,..,..,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,42444.00762,43382.82685,56751.12694,..,..,..
Channel Islands,CHI,"Population, total",SP.POP.TOTL,132445,138250,142006,144348,147553,148439,150722,156441,162051,166922
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.980288429,1.082145158,0.378869842,0.603139814,0.716200482,0.598666617,0.433522847,1.1553241,0.656884925,0.923845528
Channel Islands,CHI,Land area (sq. km),AG.LND.TOTL.K2,198,198,198,198,198,198,198,198,198,198
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,19622527480,26040229793,45964327559,78039572222,75173794497,77860932152,99210392858,1.80E+11,2.67E+11,2.50E+11
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.103683242,7.345110455,11.16670773,6.802916596,-0.412096167,5.326938419,7.209539709,3.529530553,5.318628,1.711089289
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1624.631968,2026.837914,3350.214089,5349.805227,4957.777557,5074.902616,6194.85272,10751.4816,15351.54074,13753.59215
Chile,CHL,"Population, total",SP.POP.TOTL,12078137,12847712,13719818,14587367,15162801,15342350,16014972,16708255,17400359,18209072
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.419029458,1.60686036,1.650321472,1.425744624,1.228029386,1.177185279,1.037667973,1.07138372,0.96308,1.325206878
Chile,CHL,Land area (sq. km),AG.LND.TOTL.K2,743532,743532,743532,743532,743532,743532,743532,743532,743532,743532
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,38253120738,39212550050,58418985443,97160109278,86186158685,99886577331,1.17E+11,2.42E+11,3.71E+11,2.83E+11
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.350683739,4.064173245,4.044929438,2.055854712,-4.204015244,2.924861483,5.333022067,3.283446186,3.912635767,2.087382502
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,1304.177177,1232.226154,1697.112936,2620.538762,2209.93165,2520.481089,2782.623185,5472.53653,8050.255372,5870.777957
Colombia,COL,"Population, total",SP.POP.TOTL,29331230,31822527,34422568,37076387,38999468,39629965,42075953,44254972,46075721,48175048
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.126163681,1.990324222,1.948525335,1.782274066,1.642048288,1.603751902,1.417166465,1.176159467,0.900335047,1.367649952
Colombia,COL,Land area (sq. km),AG.LND.TOTL.K2,1109500,1109500,1109500,1109500,1109500,1109500,1109500,1109500,1109500,1109500
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,184697210,356500026.7,457388578.9,396053797.6,382454989.9,351136568.4,633706149.3,915659192.8,1015843369,1012835518
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.110299989,2.687379404,8.530981788,-1.291688926,1.924408712,10.84787862,1.919659807,3.999971991,3.200272903,3.320680025
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,534.6491149,918.8997605,1047.965144,810.5475521,723.1782555,647.4258118,1061.075548,1393.216032,1403.360252,1273.050952
Comoros,COM,"Population, total",SP.POP.TOTL,345455,387964,436454,488625,528853,542358,597230,657227,723865,795597
Comoros,COM,Population growth (annual %),SP.POP.GROW,2.748935827,2.960414253,2.924910393,2.745139022,2.580213717,2.521578956,2.374982758,2.402700637,2.417131148,2.309273696
Comoros,COM,Land area (sq. km),AG.LND.TOTL.K2,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,7857729193,8861299977,8227200892,5772020526,4711259427,19088046306,10297483481,19788515874,29306235826,37134799975
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.541074022,0.470381337,-10.50000856,-1.023172642,-4.270140831,-6.910927317,6.738373933,6.225894269,7.086898947,2.399398914
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,269.8427243,273.1278194,220.3680073,134.9951648,102.5979732,405.2162186,194.0400026,327.5637218,424.6003738,471.3188225
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,29119663,32443784,37333917,42757239,45919615,47105830,53068869,60411195,69020749,78789130
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,2.488866945,2.861056299,3.893542081,2.800968818,2.356949281,2.550440473,3.145471276,3.293966996,3.33757067,3.282934175
"Congo, Dem. Rep.",COD,Land area (sq. km),AG.LND.TOTL.K2,2267050,2267050,2267050,2267050,2267050,2267050,2267050,2267050,2267050,2267050
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2193581366,2212536313,2933222714,2540697688,2353909564,3227927593,4656975223,11602893043,17693924573,10215989995
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.976131056,1.766263429,2.611948055,4.290481559,-2.582199358,7.575980395,3.476631621,6.306375958,9.947153141,-10.78323827
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,1098.441641,991.5187054,1178.027111,912.0123512,774.7119448,1032.137542,1326.596688,2892.416962,3923.093509,2050.993415
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,1996994,2231462,2489945,2785815,3038432,3127420,3510468,4011487,4510197,4980996
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.872108361,2.732215904,2.753816589,2.850295086,2.897691806,2.886679062,2.994217219,3.432656825,2.590925272,2.53956659
"Congo, Rep.",COG,Land area (sq. km),AG.LND.TOTL.K2,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,3660476459,4614629898,8564044017,11678424507,14254866281,15013629659,18610594846,30801744881,47231651863,58847016045
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.024107907,3.43214738,9.201103732,1.35045954,4.21481117,3.868718088,4.424599597,4.738174878,4.882592369,4.204323252
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,1373.939261,1558.505869,2605.805225,3215.105687,3668.802068,3789.053886,4404.711884,6901.388306,10075.00462,12011.22275
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2664220,2960932,3286525,3632361,3885428,3962369,4225156,4463123,4688003,4899336
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,2.709004051,2.602909827,2.602924003,2.419688719,2.120812906,1.960893366,1.456730439,1.319339294,1.178352346,1.057366054
Costa Rica,CRI,Land area (sq. km),AG.LND.TOTL.K2,51060,51060,51060,51060,51060,51060,51060,51060,51060,51060
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,6841638715,10255170460,11152971316,18071153890,18870992456,16577533355,23510577108,34078243426,36302305578,47964234560
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.701261434,1.136483964,-0.244560612,7.729327422,1.166859984,-0.265789464,3.185038228,4.782665981,7.620411763,7.179207824
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,717.8976675,924.3272452,870.4807017,1232.253656,1177.040794,1007.46739,1308.28782,1738.192101,1684.781586,2013.381448
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,9530103,11094740,12812428,14665125,16032573,16454660,17970493,19605568,21547188,23822726
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,4.125480472,3.63967408,3.575570587,3.224723346,2.803082014,2.598625449,2.085422187,2.240184654,2.435943204,2.536128605
